SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130925	1	133.65	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130930	3	406.89	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131008	5	705.95	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131011	1	133.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131017	3	406.89	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131030	1	122.07	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131031	18	2377.16	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131101	4	575.04	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131114	3	367.74	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131126	2	256.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131127	4	541.52	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131209	3	431.28	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20131220	10	850.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140106	1	135.50	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140108	2	271.26	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140110	1	133.65	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140217	22	2860.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140220	9	1274.80	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140221	8	1016.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140224	10	1360.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140227	1	302.98	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20140228	1	130.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M506L/XAZ	141	5	DD	20130523	25	7000.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M506L/XAZ	141	5	DD	20130702	5	1395.00	BRL						ASM	2014031812132
